id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id3642933,2,4/5/2016 19:27,4/5/2016 19:33,2,-73.95903015,40.77765656,-73.94129944,40.79602814,N,384
id3529287,2,6/26/2016 21:10,6/26/2016 21:24,1,-73.98734283,40.75128174,-73.98074341,40.7893219,N,832
id1965486,2,1/17/2016 16:47,1/17/2016 17:08,1,-73.97782135,40.75217819,-73.9993515,40.72517014,N,1237
id2445374,2,2/28/2016 9:35,2/28/2016 9:44,3,-73.96050262,40.76578522,-73.98740387,40.72883224,N,558
id2703473,1,2/22/2016 7:18,2/22/2016 7:36,1,-74.00583649,40.74555969,-73.95669556,40.81386566,N,1098
id1205553,2,5/23/2016 18:54,5/23/2016 19:17,2,-73.94779968,40.79021072,-73.93403625,40.75276947,N,1396
id2435562,2,4/25/2016 17:59,4/25/2016 18:06,2,-73.97979736,40.77085114,-73.97409821,40.78741837,N,404
id1614236,2,4/3/2016 23:23,4/3/2016 23:30,2,-73.99104309,40.75054169,-73.98153687,40.78060913,N,437
id1242332,2,1/28/2016 23:11,1/28/2016 23:36,1,-74.00743866,40.72576904,-73.94805145,40.77869034,N,1503
id1546591,2,6/3/2016 21:21,6/3/2016 21:31,1,-73.9897995,40.76236343,-73.99406433,40.74575424,N,590
id1071789,1,4/15/2016 15:11,4/15/2016 15:21,1,-73.99924469,40.75714493,-73.99390411,40.7457695,N,636
id1890860,1,6/23/2016 6:57,6/23/2016 7:06,1,-73.99991608,40.76158524,-73.97694397,40.76436996,N,528
id2676928,1,2/17/2016 5:25,2/17/2016 5:28,1,-73.98125458,40.76278687,-73.98948669,40.75664139,N,162
id3256863,2,3/18/2016 9:28,3/18/2016 9:46,1,-73.95317841,40.78538132,-73.98013306,40.77069092,N,1030
id0532587,2,4/2/2016 9:58,4/2/2016 10:18,3,-73.97350311,40.75470734,-73.86125183,40.76794815,N,1219
id3589025,1,4/12/2016 20:41,4/12/2016 20:51,1,-73.9858551,40.74698639,-73.99578857,40.72624207,N,596
id3612373,1,5/19/2016 6:43,5/19/2016 6:55,1,-73.99423981,40.76151657,-73.96472168,40.80714798,N,726
id2044824,1,5/21/2016 3:45,5/21/2016 4:00,1,-73.95610809,40.77620316,-73.98506927,40.72396469,N,904
id2700065,1,1/28/2016 18:53,1/28/2016 19:05,2,-73.95344543,40.78511429,-73.97936249,40.78484344,N,729
id1035431,1,1/8/2016 21:57,1/8/2016 22:05,1,-73.99145508,40.74459076,-73.98220062,40.74000549,N,452
id1989744,1,2/4/2016 19:56,2/4/2016 20:13,1,-73.98179626,40.77293396,-73.96361542,40.75612259,N,1024
id1815512,2,3/30/2016 9:49,3/30/2016 9:57,2,-73.98088074,40.78246689,-73.98200989,40.76866531,N,474
id0054822,2,2/19/2016 19:28,2/19/2016 19:36,1,-73.971138,40.75136948,-73.9852066,40.73652649,N,500
id0641325,1,1/4/2016 19:15,1/4/2016 19:28,1,-73.99632263,40.76378632,-73.99875641,40.73325729,N,776
id2400974,1,4/24/2016 21:08,4/24/2016 21:22,1,-73.97493744,40.75235367,-73.94661713,40.77835464,N,864
id0635521,2,1/24/2016 22:14,1/24/2016 22:20,2,-73.95613861,40.77571487,-73.96102142,40.76531219,N,343
id3961806,2,2/15/2016 16:41,2/15/2016 16:44,2,-73.95318604,40.79860306,-73.96215057,40.79772568,N,215
id1299639,1,2/4/2016 20:16,2/4/2016 20:27,1,-74.00415802,40.75039291,-74.0037384,40.72223663,N,695
id2308288,2,1/10/2016 20:12,1/10/2016 20:16,2,-73.955513,40.78229904,-73.95790863,40.77339172,N,238
id1210290,2,4/4/2016 20:41,4/4/2016 20:47,4,-73.97674561,40.78804779,-73.98551941,40.77830505,N,356
id0466513,2,4/23/2016 13:00,4/23/2016 13:05,1,-73.95858765,40.7808609,-73.97583008,40.78931046,N,316
id1143045,1,5/28/2016 2:11,5/28/2016 2:22,1,-73.99124146,40.75112915,-73.97363281,40.73786926,N,651
id1689935,2,5/25/2016 22:49,5/25/2016 22:51,1,-73.97328186,40.78503036,-73.98005676,40.77563095,N,136
id0621390,2,4/12/2016 12:29,4/12/2016 12:38,2,-73.94758606,40.77877426,-73.9613266,40.77598572,N,559
id1583538,2,1/15/2016 10:11,1/15/2016 10:16,1,-73.95572662,40.78481674,-73.96265411,40.77835464,N,296
id1146604,2,3/24/2016 16:13,3/24/2016 16:58,1,-73.87303925,40.77409363,-73.98020172,40.76457214,N,2723
id0162079,2,2/24/2016 16:26,2/24/2016 16:43,1,-73.99241638,40.73445129,-74.01445007,40.71546936,N,1029
id0467788,1,3/27/2016 12:16,3/27/2016 12:23,2,-73.97605133,40.78126144,-73.97270966,40.79285049,N,428
id3155891,2,6/28/2016 11:21,6/28/2016 11:25,2,-73.99642181,40.29882813,-73.99642181,40.29882813,N,240
id3887357,2,6/3/2016 14:00,6/3/2016 14:04,1,-73.97184753,40.75485611,-73.96674347,40.76163864,N,195
id1327711,2,4/17/2016 17:51,4/17/2016 17:52,1,-74.00816345,40.73777008,-74.00820923,40.73691559,N,63
id0006880,2,4/20/2016 19:30,4/20/2016 19:52,1,-73.88530731,40.77304077,-73.9892807,40.73167038,N,1333
id0913029,2,5/26/2016 13:35,5/26/2016 14:39,1,-73.98574829,40.75947189,-73.78977966,40.64699936,N,3841
id1572029,2,6/2/2016 8:17,6/2/2016 8:21,6,-73.96775055,40.7661171,-73.97231293,40.75960159,N,272
id3362197,2,4/25/2016 21:17,4/25/2016 21:33,2,-73.97631836,40.75155258,-74.00709534,40.73570251,N,939
id2389824,2,6/22/2016 11:23,6/22/2016 11:40,1,-73.98465729,40.77938843,-73.98979187,40.74261856,N,1035
id2149877,2,3/11/2016 21:33,3/11/2016 21:42,2,-73.99131775,40.74969101,-73.98123169,40.7577095,N,575
id3326506,1,6/29/2016 14:14,6/29/2016 14:52,1,-74.00054932,40.73739624,-73.96162415,40.81285477,N,2251
id0294670,1,2/17/2016 1:17,2/17/2016 1:45,1,-74.00591278,40.73995972,-73.91594696,40.7765007,N,1653
id2243660,2,3/13/2016 21:34,3/13/2016 21:51,1,-74.00270844,40.73964691,-73.95994568,40.77045441,N,1012
id2012208,2,2/27/2016 12:12,2/27/2016 12:16,2,-73.96847534,40.75925827,-73.9682312,40.76532364,N,232
id1520800,2,4/7/2016 19:18,4/7/2016 19:34,1,-73.99858856,40.76078033,-73.99160767,40.73181915,N,973
id3841454,2,5/6/2016 6:53,5/6/2016 7:17,1,-73.99028015,40.7564888,-73.93735504,40.801548,N,1393
id3790299,2,2/15/2016 7:23,2/15/2016 7:29,5,-74.00508881,40.71915054,-74.01525879,40.71430969,N,310
id2347099,1,2/20/2016 21:31,2/20/2016 21:37,1,-73.98117065,40.7471962,-73.97590637,40.75873184,N,363
id3028972,2,5/27/2016 10:38,5/27/2016 10:47,2,-73.92111206,40.82077789,-73.90621185,40.8135376,N,532
id2112940,2,4/2/2016 23:38,4/2/2016 23:42,3,-73.96430969,40.8074913,-73.95960999,40.81546021,N,212
id3102472,1,6/17/2016 14:51,6/17/2016 14:57,1,-73.96228027,40.77039337,-73.97046661,40.75904083,N,398
id2175414,2,2/7/2016 15:07,2/7/2016 15:17,3,-73.98329163,40.76248169,-73.99178314,40.74946594,N,637
id2630105,2,2/14/2016 11:59,2/14/2016 12:06,1,-73.98361206,40.72177124,-73.98332214,40.73719025,N,425
id3876032,2,2/26/2016 1:46,2/26/2016 2:00,2,-73.98708344,40.72237015,-73.95303345,40.73537827,N,803
id3166179,1,1/22/2016 9:17,1/22/2016 9:30,1,-73.99567413,40.76379395,-74.0057373,40.74190521,N,773
id0863010,1,1/29/2016 13:33,1/29/2016 13:42,1,-73.99694061,40.75263214,-74.00409698,40.74317169,N,538
id0612515,2,4/5/2016 19:58,4/5/2016 20:02,1,-74.00083923,40.7258606,-73.99918365,40.7340889,N,245
id0921238,2,4/4/2016 17:05,4/4/2016 17:14,1,-73.94894409,40.78150177,-73.95993805,40.7685318,N,531
id0790383,2,3/22/2016 23:31,3/22/2016 23:41,3,-73.98284149,40.77217102,-73.96743011,40.80677032,N,551
id0762221,2,5/10/2016 9:21,5/10/2016 9:31,1,-73.99564362,40.73918152,-74.00611877,40.72379303,N,590
id2018546,1,1/3/2016 19:31,1/3/2016 19:44,1,-73.98773956,40.71902847,-74.01368713,40.7087326,N,759
id1577393,1,6/3/2016 14:38,6/3/2016 14:54,2,-73.99551392,40.72486496,-73.99482727,40.74946213,N,936
id2895031,1,2/8/2016 8:30,2/8/2016 8:43,1,-73.95957184,40.77389526,-73.98310089,40.76099396,N,797
id2128773,2,2/19/2016 20:07,2/19/2016 20:11,1,-73.96988678,40.78475189,-73.97042847,40.78874969,N,254
id2695491,1,5/1/2016 13:56,5/1/2016 14:01,1,-73.97369385,40.78714371,-73.97910309,40.77706146,N,279
id3462558,2,3/12/2016 14:08,3/12/2016 14:14,1,-73.98322296,40.73894119,-73.99288177,40.72970963,N,393
id0951124,1,4/8/2016 14:26,4/8/2016 14:39,1,-73.99331665,40.72936249,-74.0085907,40.70977783,N,821
id1717851,1,1/27/2016 9:52,1/27/2016 10:11,1,-73.95709991,40.77066803,-73.97872162,40.75978851,N,1133
id2195853,1,5/21/2016 22:45,5/21/2016 22:51,4,-73.98843384,40.76098251,-73.98303223,40.7733345,N,401
id2767366,1,5/10/2016 14:31,5/10/2016 14:39,2,-73.91281891,40.87285233,-73.90433502,40.87874985,N,485
id0736630,2,3/25/2016 12:29,3/25/2016 12:30,3,-73.97675323,40.7882309,-73.97966766,40.78971863,N,93
id1075000,2,3/17/2016 20:12,3/17/2016 20:23,1,-73.99525452,40.73994446,-73.97890472,40.72827148,N,640
id1962511,2,2/3/2016 19:04,2/3/2016 19:19,2,-73.96939087,40.78527069,-73.93518066,40.79587173,N,912
id3379725,1,2/7/2016 10:47,2/7/2016 10:51,1,-73.98213959,40.77822876,-73.98741913,40.78020859,N,266
id3649630,2,1/17/2016 12:17,1/17/2016 12:24,5,-73.97956848,40.73538971,-73.97522736,40.74964142,N,407
id1702391,1,2/9/2016 17:52,2/9/2016 18:19,3,-73.97110748,40.75491333,-73.97859192,40.77737427,N,1617
id0054219,1,2/8/2016 20:59,2/8/2016 21:06,1,-73.98307037,40.73888016,-73.98580933,40.746315,N,395
id3527088,2,5/16/2016 22:14,5/16/2016 22:23,1,-73.97129059,40.6896286,-73.95070648,40.67615128,N,575
id3978522,2,4/23/2016 22:10,4/23/2016 22:13,6,-73.98723602,40.7329483,-73.98061371,40.73884583,N,175
id2862087,1,4/15/2016 12:23,4/15/2016 12:28,1,-73.97136688,40.7614212,-73.97232819,40.76070023,N,270
id2494028,2,2/20/2016 0:48,2/20/2016 0:53,5,-73.95561981,40.76848984,-73.97009277,40.75971985,N,279
id0668322,2,1/25/2016 21:43,1/25/2016 21:55,2,-73.96882629,40.75791931,-73.96537781,40.77484894,N,722
id3045765,2,3/13/2016 15:24,3/13/2016 15:45,1,-73.98773193,40.7195282,-73.99179077,40.74584579,N,1304
id3078679,1,1/22/2016 8:04,1/22/2016 8:17,1,-73.96307373,40.77514267,-73.93948364,40.80515289,N,786
id0005377,2,1/16/2016 9:25,1/16/2016 9:30,1,-73.97832489,40.74826813,-73.97844696,40.75833511,N,263
id2613419,1,3/25/2016 18:15,3/25/2016 18:21,1,-74.0047226,40.74163055,-74.00980377,40.72215652,N,335
id2662764,1,3/23/2016 11:44,3/23/2016 11:56,1,-73.96173096,40.7644577,-73.97402191,40.75064468,N,720
id2122192,1,2/13/2016 20:29,2/13/2016 20:36,1,-74.00048065,40.7220192,-74.00918579,40.71536255,N,408
id0788639,2,3/24/2016 8:18,3/24/2016 8:28,5,-73.95956421,40.78035736,-73.97284698,40.76445389,N,612
id2675847,1,4/28/2016 21:11,4/28/2016 21:43,1,-73.97548676,40.75542068,-73.78501892,40.64311218,N,1897
id0658800,2,6/22/2016 23:35,6/22/2016 23:44,1,-73.99118042,40.68579102,-73.98157501,40.66690445,N,526
id3929690,1,4/27/2016 7:45,4/27/2016 7:49,1,-73.96320343,40.75671005,-73.97158813,40.75209045,N,262
id2281713,1,4/9/2016 15:49,4/9/2016 16:02,1,-73.97002411,40.76266479,-73.94683075,40.78037643,N,784
id0984547,1,2/17/2016 11:02,2/17/2016 11:06,1,-73.94573212,40.75787354,-73.94078064,40.76299667,N,223
id0875164,1,6/18/2016 2:36,6/18/2016 2:40,1,-73.97418213,40.74703217,-73.98402405,40.74245834,N,238
id0786923,2,3/26/2016 13:34,3/26/2016 13:37,1,-73.99632263,40.75345993,-73.99632263,40.75345993,N,159
id3715914,2,2/23/2016 2:06,2/23/2016 2:12,1,-73.99543762,40.72492599,-73.97544098,40.72449112,N,418
id2049333,2,5/20/2016 23:07,5/20/2016 23:12,1,-73.95701599,40.67519379,-73.95983124,40.68797684,N,270
id0051512,2,3/14/2016 13:26,3/14/2016 13:28,1,-73.98755646,40.74996948,-73.98330688,40.75590897,N,129
id1877298,2,4/30/2016 8:33,4/30/2016 8:50,1,-73.94372559,40.75275803,-73.98666382,40.74943161,N,1067
id3762929,2,1/28/2016 21:24,1/28/2016 21:48,1,-73.9743042,40.75743866,-73.9631958,40.7077179,N,1415
id2919313,1,6/14/2016 18:44,6/14/2016 18:56,1,-74.00035858,40.74258423,-73.99101257,40.75607681,N,672
id0394905,2,1/8/2016 12:23,1/8/2016 12:32,1,-73.94058228,40.81457138,-73.95729065,40.81106949,N,534
id1050183,1,6/3/2016 12:51,6/3/2016 13:06,1,-73.97064972,40.76134872,-73.9787674,40.74746323,N,855
id0606456,1,2/7/2016 8:18,2/7/2016 8:27,1,-73.99575806,40.73194504,-73.99506378,40.7520752,N,554
id2201595,2,3/4/2016 8:00,3/4/2016 8:14,1,-73.98744965,40.76446915,-73.96812439,40.75958252,N,833
id0818735,2,3/2/2016 20:46,3/2/2016 21:04,1,-73.98622894,40.74045563,-73.98435211,40.76743317,N,1092
id3835465,1,1/14/2016 21:29,1/14/2016 21:43,3,-73.9894104,40.74221802,-73.9834671,40.77589035,N,857
id1477153,1,4/2/2016 16:21,4/2/2016 16:42,1,-73.97389221,40.76211929,-74.00435638,40.73879242,N,1291
id3490842,2,1/9/2016 5:38,1/9/2016 6:11,1,-73.77671814,40.64522171,-73.98594666,40.7265892,N,1975
id2314420,1,3/3/2016 17:04,3/3/2016 17:05,1,-73.95906067,40.7635498,-73.9582901,40.7686882,N,99
id0933439,1,3/13/2016 20:05,3/13/2016 20:34,1,-73.87059784,40.77357101,-73.98508453,40.75942612,N,1757
id0293107,2,6/18/2016 18:07,6/18/2016 18:29,1,-73.98300934,40.7478981,-73.98712921,40.76008987,N,1325
id0319477,2,1/29/2016 8:12,1/29/2016 8:40,1,-73.99351501,40.74728775,-73.98854828,40.77118301,N,1660
id3781044,1,1/9/2016 19:43,1/9/2016 19:51,1,-73.97803497,40.75465775,-73.98331451,40.76019287,N,475
id0173955,1,4/2/2016 23:36,4/2/2016 23:44,1,-73.9878006,40.7498703,-73.99533081,40.76015854,N,429
id0922019,2,2/28/2016 13:13,2/28/2016 13:16,1,-73.96025085,40.77616882,-73.97251129,40.78104019,N,214
id0164137,1,3/25/2016 23:22,3/25/2016 23:32,1,-73.9784317,40.74544525,-73.99089813,40.75055313,N,583
id1917254,1,2/18/2016 8:01,2/18/2016 8:07,2,-74.00252533,40.73406982,-73.99180603,40.74412155,N,366
id2934181,2,6/16/2016 13:05,6/16/2016 13:14,1,-73.99754333,40.74647903,-73.99346161,40.75194168,N,498
id2106981,2,3/4/2016 16:15,3/4/2016 16:29,1,-73.97907257,40.77185822,-74.00608826,40.7395401,N,843
id1381706,1,3/30/2016 18:54,3/30/2016 18:59,1,-73.98461151,40.74263382,-73.9812851,40.73707962,N,268
id0189575,1,5/17/2016 9:00,5/17/2016 9:26,1,-73.97312164,40.78533554,-73.95845795,40.76050568,N,1598
id0942229,2,3/4/2016 23:49,3/5/2016 0:00,2,-74.00576019,40.74036026,-73.99498749,40.72758102,N,638
id2141090,2,4/27/2016 11:08,4/27/2016 11:26,1,-73.97884369,40.73717117,-73.97264862,40.76094055,N,1092
id1324960,1,3/10/2016 10:03,3/10/2016 10:13,1,-73.99745941,40.73328781,-74.006073,40.74510956,N,573
id3497441,2,3/29/2016 21:11,3/29/2016 21:28,2,-73.97315216,40.76408005,-74.00016785,40.7428894,N,1008
id1467844,2,1/12/2016 0:29,1/12/2016 0:39,3,-73.98319244,40.75136948,-73.95587921,40.77885818,N,565
id3798394,1,4/4/2016 6:20,4/4/2016 6:27,2,-73.98335266,40.76057816,-74.00039673,40.7582016,N,405
id2418991,1,1/22/2016 13:45,1/22/2016 13:50,1,-73.96102142,40.77162933,-73.9596405,40.76725006,N,305
id3974241,1,6/5/2016 17:32,6/5/2016 17:58,2,-73.99163818,40.74437714,-73.9875946,40.76455688,N,1526
id1921493,2,4/11/2016 22:37,4/11/2016 22:41,1,-73.98331451,40.75542068,-73.98469543,40.76065445,N,200
id0586518,2,6/9/2016 20:32,6/9/2016 20:35,2,-73.96111298,40.78087997,-73.97621155,40.78808975,N,227
id3638546,2,1/11/2016 11:36,1/11/2016 11:38,1,-73.98788452,40.75524139,-73.99320984,40.75257111,N,128
id1675965,2,1/19/2016 16:02,1/19/2016 16:08,2,-74.01529694,40.71427917,-74.01435852,40.70425034,N,326
id0678495,1,1/24/2016 14:56,1/24/2016 15:01,2,-73.99714661,40.74226379,-73.98272705,40.74439621,N,333
id1042520,1,5/19/2016 15:15,5/19/2016 15:22,1,-73.98790741,40.7494812,-73.98323822,40.75407028,N,385
id3546488,1,2/26/2016 13:32,2/26/2016 13:40,1,-73.99230957,40.74253845,-73.9962616,40.75089645,N,475
id3822712,2,3/5/2016 23:03,3/5/2016 23:21,2,-73.9852829,40.74768066,-73.96772766,40.80035019,N,1048
id0863209,2,6/7/2016 7:34,6/7/2016 7:38,1,-73.97583771,40.7573204,-73.98355865,40.74412537,N,204
id3408326,2,5/8/2016 21:05,5/8/2016 21:13,1,-73.97801208,40.78617096,-73.95381927,40.77888107,N,519
id3826376,2,4/16/2016 21:09,4/16/2016 21:13,1,-73.98214722,40.68321228,-73.97887421,40.69174957,N,280
id2836892,1,4/9/2016 19:44,4/9/2016 19:47,2,-73.98474884,40.72819138,-73.98655701,40.72911453,N,176
id2761302,2,4/14/2016 10:07,4/14/2016 10:37,1,-73.9916687,40.73989868,-73.96661377,40.75904846,N,1848
id3187996,2,4/30/2016 12:45,4/30/2016 12:47,6,-73.97637177,40.78572083,-73.96852875,40.79626083,N,123
id3515136,2,1/17/2016 17:40,1/17/2016 17:55,1,-73.99835968,40.74371338,-73.98789978,40.75975037,N,865
id1347533,1,5/27/2016 18:09,5/27/2016 18:16,1,-73.97605133,40.74467087,-73.97972107,40.72295761,Y,449
id3468672,1,1/11/2016 8:04,1/11/2016 8:20,1,-73.90718842,40.74210358,-73.97315979,40.75309372,N,980
id0369375,1,6/12/2016 21:43,6/12/2016 21:50,1,-73.99124908,40.75006485,-73.98456573,40.73235321,N,453
id0631130,1,6/2/2016 17:17,6/2/2016 17:20,1,-73.99454498,40.75489807,-74.00267029,40.75619888,N,191
id3369982,1,4/6/2016 12:30,4/6/2016 12:40,1,-73.97888947,40.75662231,-73.99485016,40.73435593,N,576
id3781767,1,3/30/2016 12:48,3/30/2016 12:52,1,-73.96134186,40.77745438,-73.95326996,40.78853989,N,257
id1380609,2,2/13/2016 0:29,2/13/2016 0:38,6,-73.99053192,40.73494339,-73.99147797,40.75511169,N,523
id2533358,2,3/20/2016 8:03,3/20/2016 8:06,1,-73.95661926,40.77516174,-73.95874786,40.78339005,N,191
id1221898,1,5/5/2016 18:42,5/5/2016 18:45,1,-73.96916962,40.76118469,-73.96884155,40.75482559,N,172
id0163731,1,5/24/2016 13:57,5/24/2016 14:10,1,-73.97517395,40.76023102,-73.98683929,40.73975754,N,783
id1457490,2,6/29/2016 18:28,6/29/2016 18:35,1,-73.99394226,40.72673035,-73.98200989,40.74240875,N,455
id2937780,2,6/10/2016 6:59,6/10/2016 7:03,1,-73.96115875,40.76176834,-73.95149994,40.77384949,N,258
id2385123,2,1/8/2016 14:29,1/8/2016 14:33,1,-73.96524811,40.76937103,-73.9693985,40.76285553,N,264
id3223416,2,1/1/2016 19:50,1/1/2016 19:58,1,-73.98407745,40.73743057,-73.9914093,40.74998093,N,486
id0502361,2,1/14/2016 16:51,1/14/2016 17:01,5,-73.98545074,40.73577881,-73.96897125,40.75442123,N,584
id0046556,2,3/11/2016 16:07,3/11/2016 16:24,1,-73.98106384,40.77442169,-73.95489502,40.76966858,N,1052
id3547049,1,4/15/2016 12:38,4/15/2016 12:45,1,-74.00727844,40.74368668,-73.99580383,40.74025726,N,435
id0645672,1,4/12/2016 13:54,4/12/2016 14:04,1,-73.98983765,40.75646591,-73.97619629,40.75727081,N,639
id1381077,2,5/28/2016 13:14,5/28/2016 14:07,6,-73.78201294,40.64458084,-73.88262939,40.88034821,N,3136
id2099233,2,1/23/2016 7:18,1/23/2016 7:23,1,-73.98233032,40.73162079,-73.97650146,40.73955154,N,276
id1402822,1,6/1/2016 6:18,6/1/2016 6:23,1,-73.9911499,40.74982834,-73.97939301,40.76005554,N,333
id2993748,1,6/28/2016 9:57,6/28/2016 10:14,1,-73.95158386,40.76965714,-74.00731659,40.71175766,N,1024
id2733049,1,3/2/2016 20:05,3/2/2016 20:52,2,-73.97813416,40.75748444,-73.99895477,40.61437988,Y,2860
id2754505,1,3/9/2016 13:22,3/9/2016 13:31,1,-73.9941864,40.74118423,-73.99311829,40.75279617,N,549
id0520156,2,6/22/2016 19:57,6/22/2016 20:07,1,-74.00325012,40.72696686,-74.0103302,40.73077011,N,605
id0890164,2,4/19/2016 21:42,4/19/2016 21:50,1,-73.97714233,40.76438904,-73.98271179,40.77756119,N,514
id2012375,1,1/24/2016 18:43,1/24/2016 18:54,2,-73.97345734,40.74383163,-73.97963715,40.75960922,N,703
id1346766,1,4/21/2016 12:37,4/21/2016 13:16,1,-73.98136139,40.76884842,-73.87301636,40.77438736,N,2323
id2447317,2,5/6/2016 21:30,5/6/2016 21:56,5,-73.99823761,40.74555969,-73.95349884,40.80173874,N,1521
id3990757,1,5/10/2016 23:16,5/10/2016 23:32,1,-73.98233795,40.76033401,-73.98911285,40.74548721,N,968
id0310244,1,5/22/2016 17:21,5/22/2016 17:55,1,-73.99713135,40.74730301,-73.86213684,40.76868439,N,2014
id3263074,2,2/8/2016 20:17,2/8/2016 20:33,1,-74.00665283,40.73041534,-73.98091888,40.72555542,N,925
id0079265,1,5/17/2016 22:28,5/17/2016 23:09,2,-73.97525024,40.75216675,-73.88928986,40.86046982,N,2451
id0681357,2,3/16/2016 15:54,3/16/2016 15:59,1,-73.9905014,40.73063278,-73.99232483,40.7378006,N,281
id0882171,2,1/1/2016 11:46,1/1/2016 11:50,1,-74.00550842,40.7178421,-74.00328064,40.73522568,N,230
id2426711,2,1/31/2016 0:23,1/31/2016 0:33,2,-73.9912262,40.74958038,-73.9799118,40.73731995,N,615
id3894105,1,1/9/2016 19:21,1/9/2016 19:28,1,-73.96554565,40.77199173,-73.98040771,40.78357697,N,432
id0446273,2,4/4/2016 12:56,4/4/2016 12:56,5,-73.86309052,40.76984024,-73.86331177,40.76963043,N,10
id1777704,1,2/17/2016 20:40,2/17/2016 20:58,2,-73.98854065,40.73690796,-73.95444489,40.77052307,N,1058
id1834473,2,6/10/2016 12:48,6/10/2016 13:04,2,-73.8710022,40.77378845,-73.92507172,40.76628876,N,959
id3681571,2,3/3/2016 19:44,3/3/2016 19:54,3,-73.96569824,40.80028915,-73.9458313,40.83116913,N,581
id2224680,1,2/3/2016 16:19,2/3/2016 16:23,1,-73.99986267,40.73794937,-73.99967957,40.73358154,N,244
id1400828,1,3/24/2016 18:48,3/24/2016 18:53,1,-73.97751617,40.76465225,-73.96711731,40.75681305,N,322
id2715207,1,1/7/2016 18:54,1/7/2016 18:58,1,-73.97837067,40.74593353,-73.97650909,40.73948288,N,229
id0753371,2,2/25/2016 20:57,2/25/2016 21:14,2,-73.98514557,40.7417984,-73.98873901,40.77807236,N,992
id0080715,2,1/26/2016 15:08,1/26/2016 15:27,2,-73.9747467,40.7612114,-73.97914886,40.77262497,N,1116
id0729733,2,5/13/2016 21:15,5/13/2016 21:24,1,-73.97515106,40.75003815,-73.95223999,40.76898956,N,563
id0489425,2,4/24/2016 15:43,4/24/2016 15:59,2,-73.98142242,40.74399948,-73.9444809,40.77573776,N,940
id0208031,2,3/4/2016 12:49,3/4/2016 13:39,5,-73.95191193,40.766716,-73.9516449,40.76692581,N,3001
id1921936,1,1/27/2016 19:24,1/27/2016 19:46,2,-73.98475647,40.7685051,-74.00766754,40.74315262,N,1307
id0546649,1,3/3/2016 18:09,3/3/2016 18:12,1,-73.96047974,40.79742813,-73.96513367,40.80118179,N,172
id3660035,2,4/19/2016 18:24,4/19/2016 18:29,3,-73.98771667,40.74403,-73.99132538,40.74731445,N,295
id3361189,2,5/21/2016 20:58,5/21/2016 21:16,3,-73.98677826,40.73657608,-73.9851532,40.72274017,N,1074
id2718507,2,2/24/2016 16:38,2/24/2016 16:57,3,-73.95690155,40.77753067,-73.98513794,40.75999832,N,1137
id2336051,2,6/8/2016 9:16,6/8/2016 9:22,2,-73.96405792,40.76508331,-73.95509338,40.76742935,N,381
id1969933,2,2/28/2016 6:22,2/28/2016 6:33,1,-73.78192902,40.64464188,-73.72857666,40.69218063,N,672
id2733435,1,5/23/2016 11:50,5/23/2016 12:02,1,-73.97955322,40.75233078,-73.96263123,40.76724243,N,760
id2538480,2,4/14/2016 18:56,4/14/2016 19:21,5,-73.98171234,40.78053665,-74.00466919,40.74253464,N,1541
id3118199,2,5/2/2016 10:46,5/2/2016 11:24,1,-73.87128448,40.77400208,-74.00508881,40.74082565,N,2286
id1629686,1,4/29/2016 23:45,4/29/2016 23:50,1,-73.97885132,40.72412491,-73.98471069,40.71893311,N,328
id1764326,2,2/12/2016 20:09,2/12/2016 20:37,1,-73.99604034,40.72642517,-73.98400879,40.68413162,N,1693
id2334153,1,3/9/2016 0:21,3/9/2016 0:31,1,-73.97164154,40.7580986,-73.98375702,40.72227478,N,609
id0416620,2,4/28/2016 11:30,4/28/2016 11:43,2,-73.9860611,40.74364853,-73.98638916,40.7552681,N,802
